o_node,d_node,origin,destination,travel_time,iteration
1132-0-4-13,1104-0-99-99,1132,1104,153.0,79
1389-0-4-13,1113-0-99-99,1389,1113,190.0,79
1286-0-4-13,1114-0-99-99,1286,1114,137.0,79
1022-0-4-13,1116-0-99-99,1022,1116,140.0,79
1400-0-4-13,1118-0-99-99,1400,1118,161.0,79
1116-0-4-13,1124-0-99-99,1116,1124,34.0,79
1412-0-4-13,1139-0-99-99,1412,1139,143.0,79
1524-0-4-13,1141-0-99-99,1524,1141,248.0,79
1046-0-4-13,1142-0-99-99,1046,1142,149.0,79
1130-0-4-13,1145-0-99-99,1130,1145,35.0,79
1153-0-4-13,1146-0-99-99,1153,1146,145.0,79
1382-0-4-13,1150-0-99-99,1382,1150,176.0,79
1133-0-4-13,1156-0-99-99,1133,1156,133.0,79
1572-0-4-13,1157-0-99-99,1572,1157,265.0,79
1544-0-4-13,1160-0-99-99,1544,1160,237.0,79
1176-0-4-13,1168-0-99-99,1176,1168,47.0,79
1212-0-4-13,1170-0-99-99,1212,1170,158.0,79
1588-0-4-13,1180-0-99-99,1588,1180,209.0,79
1595-0-4-13,1187-0-99-99,1595,1187,221.0,79
1186-0-4-13,1202-0-99-99,1186,1202,30.0,79
1223-0-4-13,1203-0-99-99,1223,1203,148.0,79
1139-0-4-13,1211-0-99-99,1139,1211,181.0,79
1166-0-4-13,1218-0-99-99,1166,1218,180.0,79
1523-0-4-13,1218-0-99-99,1523,1218,164.0,79
1554-0-4-13,1218-0-99-99,1554,1218,197.0,79
1620-0-4-13,1220-0-99-99,1620,1220,195.0,79
1197-0-4-13,1227-0-99-99,1197,1227,48.0,79
1233-0-4-13,1227-0-99-99,1233,1227,150.0,79
1560-0-4-13,1243-0-99-99,1560,1243,172.0,79
1575-0-4-13,1243-0-99-99,1575,1243,197.0,79
1224-0-4-13,1247-0-99-99,1224,1247,158.0,79
1251-0-4-13,1247-0-99-99,1251,1247,54.0,79
1524-0-4-13,1253-0-99-99,1524,1253,163.0,79
1383-0-4-13,1260-0-99-99,1383,1260,223.0,79
1110-0-4-13,1272-0-99-99,1110,1272,143.0,79
1250-0-4-13,1275-0-99-99,1250,1275,43.0,79
1144-0-4-13,1277-0-99-99,1144,1277,194.0,79
1347-0-4-13,1285-0-99-99,1347,1285,169.0,79
1431-0-4-13,1285-0-99-99,1431,1285,239.0,79
1544-0-4-13,1298-0-99-99,1544,1298,286.0,79
1131-0-4-13,1299-0-99-99,1131,1299,188.0,79
1271-0-4-13,1307-0-99-99,1271,1307,230.0,79
1290-0-4-13,1307-0-99-99,1290,1307,143.0,79
1353-0-4-13,1307-0-99-99,1353,1307,156.0,79
1458-0-4-13,1313-0-99-99,1458,1313,214.0,79
1124-0-4-13,1317-0-99-99,1124,1317,34.0,79
1326-0-4-13,1317-0-99-99,1326,1317,150.0,79
1133-0-4-13,1331-0-99-99,1133,1331,163.0,79
1177-0-4-13,1355-0-99-99,1177,1355,207.0,79
1110-0-4-13,1356-0-99-99,1110,1356,215.0,79
1039-0-4-13,1357-0-99-99,1039,1357,218.0,79
1385-0-4-13,1358-0-99-99,1385,1358,181.0,79
1021-0-4-13,1361-0-99-99,1021,1361,236.0,79
1062-0-4-13,1371-0-99-99,1062,1371,232.0,79
1173-0-4-13,1378-0-99-99,1173,1378,219.0,79
1232-0-4-13,1378-0-99-99,1232,1378,219.0,79
1342-0-4-13,1378-0-99-99,1342,1378,155.0,79
1351-0-4-13,1379-0-99-99,1351,1379,162.0,79
1021-0-4-13,1386-0-99-99,1021,1386,243.0,79
1249-0-4-13,1388-0-99-99,1249,1388,267.0,79
1396-0-4-13,1388-0-99-99,1396,1388,175.0,79
1538-0-4-13,1388-0-99-99,1538,1388,267.0,79
1445-0-4-13,1391-0-99-99,1445,1391,142.0,79
1265-0-4-13,1393-0-99-99,1265,1393,215.0,79
1531-0-4-13,1393-0-99-99,1531,1393,211.0,79
1173-0-4-13,1394-0-99-99,1173,1394,162.0,79
1401-0-4-13,1395-0-99-99,1401,1395,48.0,79
1140-0-4-13,1402-0-99-99,1140,1402,175.0,79
1173-0-4-13,1402-0-99-99,1173,1402,195.0,79
1400-0-4-13,1402-0-99-99,1400,1402,55.0,79
1415-0-4-13,1402-0-99-99,1415,1402,155.0,79
1423-0-4-13,1411-0-99-99,1423,1411,144.0,79
1407-0-4-13,1415-0-99-99,1407,1415,48.0,79
1606-0-4-13,1415-0-99-99,1606,1415,220.0,79
1381-0-4-13,1421-0-99-99,1381,1421,161.0,79
1041-0-4-13,1423-0-99-99,1041,1423,165.0,79
1062-0-4-13,1442-0-99-99,1062,1442,185.0,79
1482-0-4-13,1472-0-99-99,1482,1472,137.0,79
1538-0-4-13,1476-0-99-99,1538,1476,170.0,79
1583-0-4-13,1481-0-99-99,1583,1481,155.0,79
1524-0-4-13,1486-0-99-99,1524,1486,140.0,79
1531-0-4-13,1490-0-99-99,1531,1490,132.0,79
1366-0-4-13,1492-0-99-99,1366,1492,218.0,79
1579-0-4-13,1492-0-99-99,1579,1492,38.0,79
1513-0-4-13,1503-0-99-99,1513,1503,144.0,79
1021-0-4-13,1519-0-99-99,1021,1519,181.0,79
1495-0-4-13,1529-0-99-99,1495,1529,166.0,79
1428-0-4-13,1530-0-99-99,1428,1530,188.0,79
1443-0-4-13,1530-0-99-99,1443,1530,188.0,79
1577-0-4-13,1536-0-99-99,1577,1536,179.0,79
1569-0-4-13,1543-0-99-99,1569,1543,186.0,79
1182-0-4-13,1544-0-99-99,1182,1544,197.0,79
1021-0-4-13,1545-0-99-99,1021,1545,172.0,79
1515-0-4-13,1561-0-99-99,1515,1561,54.0,79
1245-0-4-13,1582-0-99-99,1245,1582,155.0,79
1154-0-4-13,1599-0-99-99,1154,1599,207.0,79
1562-0-4-13,1607-0-99-99,1562,1607,136.0,79
1436-0-4-13,1081-0-99-99,1436,1081,221.0,79
1506-0-4-13,1002-0-99-99,1506,1002,174.0,80
1126-0-4-13,1006-0-99-99,1126,1006,178.0,80
1243-0-4-13,1021-0-99-99,1243,1021,158.0,80
1382-0-4-13,1021-0-99-99,1382,1021,217.0,80
1571-0-4-13,1021-0-99-99,1571,1021,220.0,80
1232-0-4-13,1022-0-99-99,1232,1022,182.0,80
1175-0-4-13,1023-0-99-99,1175,1023,168.0,80
1018-0-4-13,1034-0-99-99,1018,1034,33.0,80
1518-0-4-13,1034-0-99-99,1518,1034,200.0,80
1590-0-4-13,1034-0-99-99,1590,1034,198.0,80
1250-0-4-13,1035-0-99-99,1250,1035,141.0,80
1214-0-4-13,1036-0-99-99,1214,1036,167.0,80
1219-0-4-13,1036-0-99-99,1219,1036,154.0,80
1574-0-4-13,1036-0-99-99,1574,1036,231.0,80
1591-0-4-13,1036-0-99-99,1591,1036,197.0,80
1131-0-4-13,1037-0-99-99,1131,1037,197.0,80
1238-0-4-13,1037-0-99-99,1238,1037,168.0,80
1285-0-4-13,1037-0-99-99,1285,1037,169.0,80
1406-0-4-13,1037-0-99-99,1406,1037,213.0,80
1131-0-4-13,1038-0-99-99,1131,1038,190.0,80
1389-0-4-13,1038-0-99-99,1389,1038,209.0,80
1422-0-4-13,1038-0-99-99,1422,1038,176.0,80
1559-0-4-13,1038-0-99-99,1559,1038,205.0,80
1076-0-4-13,1042-0-99-99,1076,1042,45.0,80
1245-0-4-13,1042-0-99-99,1245,1042,170.0,80
1090-0-4-13,1043-0-99-99,1090,1043,139.0,80
1427-0-4-13,1043-0-99-99,1427,1043,175.0,80
1250-0-4-13,1045-0-99-99,1250,1045,158.0,80
1214-0-4-13,1046-0-99-99,1214,1046,149.0,80
1411-0-4-13,1046-0-99-99,1411,1046,200.0,80
1313-0-4-13,1047-0-99-99,1313,1047,171.0,80
1520-0-4-13,1047-0-99-99,1520,1047,202.0,80
1574-0-4-13,1049-0-99-99,1574,1049,242.0,80
1252-0-4-13,1050-0-99-99,1252,1050,159.0,80
1522-0-4-13,1050-0-99-99,1522,1050,197.0,80
1280-0-4-13,1051-0-99-99,1280,1051,135.0,80
1328-0-4-13,1051-0-99-99,1328,1051,187.0,80
1266-0-4-13,1052-0-99-99,1266,1052,127.0,80
1447-0-4-13,1052-0-99-99,1447,1052,175.0,80
1464-0-4-13,1052-0-99-99,1464,1052,194.0,80
1495-0-4-13,1052-0-99-99,1495,1052,200.0,80
1538-0-4-13,1052-0-99-99,1538,1052,161.0,80
1591-0-4-13,1055-0-99-99,1591,1055,203.0,80
1425-0-4-13,1056-0-99-99,1425,1056,176.0,80
1444-0-4-13,1056-0-99-99,1444,1056,176.0,80
1619-0-4-13,1056-0-99-99,1619,1056,225.0,80
1200-0-4-13,1057-0-99-99,1200,1057,150.0,80
1277-0-4-13,1057-0-99-99,1277,1057,130.0,80
1539-0-4-13,1057-0-99-99,1539,1057,159.0,80
1601-0-4-13,1057-0-99-99,1601,1057,205.0,80
1122-0-4-13,1058-0-99-99,1122,1058,171.0,80
1270-0-4-13,1058-0-99-99,1270,1058,58.0,80
1450-0-4-13,1058-0-99-99,1450,1058,181.0,80
1411-0-4-13,1059-0-99-99,1411,1059,218.0,80
1090-0-4-13,1060-0-99-99,1090,1060,42.0,80
1484-0-4-13,1062-0-99-99,1484,1062,211.0,80
1544-0-4-13,1063-0-99-99,1544,1063,185.0,80
1621-0-4-13,1063-0-99-99,1621,1063,230.0,80
1110-0-4-13,1065-0-99-99,1110,1065,49.0,80
1122-0-4-13,1065-0-99-99,1122,1065,163.0,80
1202-0-4-13,1065-0-99-99,1202,1065,148.0,80
1424-0-4-13,1065-0-99-99,1424,1065,180.0,80
1572-0-4-13,1065-0-99-99,1572,1065,245.0,80
1122-0-4-13,1066-0-99-99,1122,1066,160.0,80
1263-0-4-13,1067-0-99-99,1263,1067,146.0,80
1120-0-4-13,1068-0-99-99,1120,1068,158.0,80
1330-0-4-13,1068-0-99-99,1330,1068,190.0,80
1602-0-4-13,1068-0-99-99,1602,1068,210.0,80
1606-0-4-13,1068-0-99-99,1606,1068,210.0,80
1483-0-4-13,1070-0-99-99,1483,1070,171.0,80
1510-0-4-13,1076-0-99-99,1510,1076,204.0,80
1600-0-4-13,1076-0-99-99,1600,1076,210.0,80
1039-0-4-13,1078-0-99-99,1039,1078,52.0,80
1524-0-4-13,1078-0-99-99,1524,1078,206.0,80
1562-0-4-13,1078-0-99-99,1562,1078,232.0,80
1365-0-4-13,1080-0-99-99,1365,1080,220.0,80
1143-0-4-13,1085-0-99-99,1143,1085,165.0,80
1513-0-4-13,1090-0-99-99,1513,1090,217.0,80
1132-0-4-13,1104-0-99-99,1132,1104,153.0,80
1389-0-4-13,1113-0-99-99,1389,1113,190.0,80
1286-0-4-13,1114-0-99-99,1286,1114,137.0,80
1022-0-4-13,1116-0-99-99,1022,1116,140.0,80
1400-0-4-13,1118-0-99-99,1400,1118,161.0,80
1116-0-4-13,1124-0-99-99,1116,1124,34.0,80
1412-0-4-13,1139-0-99-99,1412,1139,143.0,80
1524-0-4-13,1141-0-99-99,1524,1141,248.0,80
1046-0-4-13,1142-0-99-99,1046,1142,149.0,80
1130-0-4-13,1145-0-99-99,1130,1145,35.0,80
1153-0-4-13,1146-0-99-99,1153,1146,145.0,80
1382-0-4-13,1150-0-99-99,1382,1150,176.0,80
1133-0-4-13,1156-0-99-99,1133,1156,133.0,80
1572-0-4-13,1157-0-99-99,1572,1157,265.0,80
1544-0-4-13,1160-0-99-99,1544,1160,237.0,80
1176-0-4-13,1168-0-99-99,1176,1168,47.0,80
1212-0-4-13,1170-0-99-99,1212,1170,158.0,80
1588-0-4-13,1180-0-99-99,1588,1180,209.0,80
1595-0-4-13,1187-0-99-99,1595,1187,221.0,80
1186-0-4-13,1202-0-99-99,1186,1202,30.0,80
1223-0-4-13,1203-0-99-99,1223,1203,148.0,80
1139-0-4-13,1211-0-99-99,1139,1211,181.0,80
1166-0-4-13,1218-0-99-99,1166,1218,180.0,80
1523-0-4-13,1218-0-99-99,1523,1218,164.0,80
1554-0-4-13,1218-0-99-99,1554,1218,197.0,80
1620-0-4-13,1220-0-99-99,1620,1220,195.0,80
1197-0-4-13,1227-0-99-99,1197,1227,48.0,80
1233-0-4-13,1227-0-99-99,1233,1227,150.0,80
1560-0-4-13,1243-0-99-99,1560,1243,172.0,80
1575-0-4-13,1243-0-99-99,1575,1243,197.0,80
1224-0-4-13,1247-0-99-99,1224,1247,158.0,80
1251-0-4-13,1247-0-99-99,1251,1247,54.0,80
1524-0-4-13,1253-0-99-99,1524,1253,163.0,80
1383-0-4-13,1260-0-99-99,1383,1260,223.0,80
1110-0-4-13,1272-0-99-99,1110,1272,143.0,80
1250-0-4-13,1275-0-99-99,1250,1275,43.0,80
1144-0-4-13,1277-0-99-99,1144,1277,194.0,80
1347-0-4-13,1285-0-99-99,1347,1285,169.0,80
1431-0-4-13,1285-0-99-99,1431,1285,239.0,80
1544-0-4-13,1298-0-99-99,1544,1298,286.0,80
1131-0-4-13,1299-0-99-99,1131,1299,188.0,80
1271-0-4-13,1307-0-99-99,1271,1307,230.0,80
1290-0-4-13,1307-0-99-99,1290,1307,143.0,80
1353-0-4-13,1307-0-99-99,1353,1307,156.0,80
1458-0-4-13,1313-0-99-99,1458,1313,214.0,80
1124-0-4-13,1317-0-99-99,1124,1317,34.0,80
1326-0-4-13,1317-0-99-99,1326,1317,150.0,80
1133-0-4-13,1331-0-99-99,1133,1331,163.0,80
1177-0-4-13,1355-0-99-99,1177,1355,207.0,80
1110-0-4-13,1356-0-99-99,1110,1356,215.0,80
1039-0-4-13,1357-0-99-99,1039,1357,218.0,80
1385-0-4-13,1358-0-99-99,1385,1358,181.0,80
1021-0-4-13,1361-0-99-99,1021,1361,236.0,80
1062-0-4-13,1371-0-99-99,1062,1371,232.0,80
1173-0-4-13,1378-0-99-99,1173,1378,219.0,80
1232-0-4-13,1378-0-99-99,1232,1378,219.0,80
1342-0-4-13,1378-0-99-99,1342,1378,155.0,80
1351-0-4-13,1379-0-99-99,1351,1379,162.0,80
1021-0-4-13,1386-0-99-99,1021,1386,243.0,80
1249-0-4-13,1388-0-99-99,1249,1388,267.0,80
1396-0-4-13,1388-0-99-99,1396,1388,175.0,80
1538-0-4-13,1388-0-99-99,1538,1388,267.0,80
1445-0-4-13,1391-0-99-99,1445,1391,142.0,80
1265-0-4-13,1393-0-99-99,1265,1393,215.0,80
1531-0-4-13,1393-0-99-99,1531,1393,211.0,80
1173-0-4-13,1394-0-99-99,1173,1394,162.0,80
1401-0-4-13,1395-0-99-99,1401,1395,48.0,80
1140-0-4-13,1402-0-99-99,1140,1402,175.0,80
1173-0-4-13,1402-0-99-99,1173,1402,195.0,80
1400-0-4-13,1402-0-99-99,1400,1402,55.0,80
1415-0-4-13,1402-0-99-99,1415,1402,155.0,80
1423-0-4-13,1411-0-99-99,1423,1411,144.0,80
1407-0-4-13,1415-0-99-99,1407,1415,48.0,80
1606-0-4-13,1415-0-99-99,1606,1415,220.0,80
1381-0-4-13,1421-0-99-99,1381,1421,161.0,80
1041-0-4-13,1423-0-99-99,1041,1423,165.0,80
1062-0-4-13,1442-0-99-99,1062,1442,185.0,80
1482-0-4-13,1472-0-99-99,1482,1472,137.0,80
1538-0-4-13,1476-0-99-99,1538,1476,170.0,80
1583-0-4-13,1481-0-99-99,1583,1481,155.0,80
1524-0-4-13,1486-0-99-99,1524,1486,140.0,80
1531-0-4-13,1490-0-99-99,1531,1490,132.0,80
1366-0-4-13,1492-0-99-99,1366,1492,218.0,80
1579-0-4-13,1492-0-99-99,1579,1492,38.0,80
1513-0-4-13,1503-0-99-99,1513,1503,144.0,80
1021-0-4-13,1519-0-99-99,1021,1519,181.0,80
1495-0-4-13,1529-0-99-99,1495,1529,166.0,80
1428-0-4-13,1530-0-99-99,1428,1530,188.0,80
1443-0-4-13,1530-0-99-99,1443,1530,188.0,80
1577-0-4-13,1536-0-99-99,1577,1536,179.0,80
1569-0-4-13,1543-0-99-99,1569,1543,186.0,80
1182-0-4-13,1544-0-99-99,1182,1544,197.0,80
1021-0-4-13,1545-0-99-99,1021,1545,172.0,80
1515-0-4-13,1561-0-99-99,1515,1561,54.0,80
1245-0-4-13,1582-0-99-99,1245,1582,155.0,80
1154-0-4-13,1599-0-99-99,1154,1599,207.0,80
1562-0-4-13,1607-0-99-99,1562,1607,136.0,80
1436-0-4-13,1081-0-99-99,1436,1081,221.0,80
1506-0-4-13,1002-0-99-99,1506,1002,174.0,81
1126-0-4-13,1006-0-99-99,1126,1006,178.0,81
1243-0-4-13,1021-0-99-99,1243,1021,158.0,81
1382-0-4-13,1021-0-99-99,1382,1021,217.0,81
1571-0-4-13,1021-0-99-99,1571,1021,220.0,81
1232-0-4-13,1022-0-99-99,1232,1022,182.0,81
1175-0-4-13,1023-0-99-99,1175,1023,168.0,81
1018-0-4-13,1034-0-99-99,1018,1034,33.0,81
1518-0-4-13,1034-0-99-99,1518,1034,200.0,81
1590-0-4-13,1034-0-99-99,1590,1034,198.0,81
1250-0-4-13,1035-0-99-99,1250,1035,141.0,81
1214-0-4-13,1036-0-99-99,1214,1036,167.0,81
1219-0-4-13,1036-0-99-99,1219,1036,154.0,81
1574-0-4-13,1036-0-99-99,1574,1036,231.0,81
1591-0-4-13,1036-0-99-99,1591,1036,197.0,81
1131-0-4-13,1037-0-99-99,1131,1037,197.0,81
1238-0-4-13,1037-0-99-99,1238,1037,168.0,81
1285-0-4-13,1037-0-99-99,1285,1037,169.0,81
1406-0-4-13,1037-0-99-99,1406,1037,213.0,81
1131-0-4-13,1038-0-99-99,1131,1038,190.0,81
1389-0-4-13,1038-0-99-99,1389,1038,209.0,81
1422-0-4-13,1038-0-99-99,1422,1038,176.0,81
1559-0-4-13,1038-0-99-99,1559,1038,205.0,81
1076-0-4-13,1042-0-99-99,1076,1042,45.0,81
1245-0-4-13,1042-0-99-99,1245,1042,170.0,81
1090-0-4-13,1043-0-99-99,1090,1043,139.0,81
1427-0-4-13,1043-0-99-99,1427,1043,175.0,81
1250-0-4-13,1045-0-99-99,1250,1045,158.0,81
1214-0-4-13,1046-0-99-99,1214,1046,149.0,81
1411-0-4-13,1046-0-99-99,1411,1046,200.0,81
1313-0-4-13,1047-0-99-99,1313,1047,171.0,81
1520-0-4-13,1047-0-99-99,1520,1047,202.0,81
1574-0-4-13,1049-0-99-99,1574,1049,242.0,81
1252-0-4-13,1050-0-99-99,1252,1050,159.0,81
1522-0-4-13,1050-0-99-99,1522,1050,197.0,81
1280-0-4-13,1051-0-99-99,1280,1051,135.0,81
1328-0-4-13,1051-0-99-99,1328,1051,187.0,81
1266-0-4-13,1052-0-99-99,1266,1052,127.0,81
1447-0-4-13,1052-0-99-99,1447,1052,175.0,81
1464-0-4-13,1052-0-99-99,1464,1052,194.0,81
1495-0-4-13,1052-0-99-99,1495,1052,200.0,81
1538-0-4-13,1052-0-99-99,1538,1052,161.0,81
1591-0-4-13,1055-0-99-99,1591,1055,203.0,81
1425-0-4-13,1056-0-99-99,1425,1056,176.0,81
1444-0-4-13,1056-0-99-99,1444,1056,176.0,81
1619-0-4-13,1056-0-99-99,1619,1056,225.0,81
1200-0-4-13,1057-0-99-99,1200,1057,150.0,81
1277-0-4-13,1057-0-99-99,1277,1057,130.0,81
1539-0-4-13,1057-0-99-99,1539,1057,159.0,81
1601-0-4-13,1057-0-99-99,1601,1057,205.0,81
1122-0-4-13,1058-0-99-99,1122,1058,171.0,81
1270-0-4-13,1058-0-99-99,1270,1058,58.0,81
1450-0-4-13,1058-0-99-99,1450,1058,181.0,81
1411-0-4-13,1059-0-99-99,1411,1059,218.0,81
1090-0-4-13,1060-0-99-99,1090,1060,42.0,81
1484-0-4-13,1062-0-99-99,1484,1062,211.0,81
1544-0-4-13,1063-0-99-99,1544,1063,185.0,81
1621-0-4-13,1063-0-99-99,1621,1063,230.0,81
1110-0-4-13,1065-0-99-99,1110,1065,49.0,81
1122-0-4-13,1065-0-99-99,1122,1065,163.0,81
1202-0-4-13,1065-0-99-99,1202,1065,148.0,81
1424-0-4-13,1065-0-99-99,1424,1065,180.0,81
1572-0-4-13,1065-0-99-99,1572,1065,245.0,81
1122-0-4-13,1066-0-99-99,1122,1066,160.0,81
1263-0-4-13,1067-0-99-99,1263,1067,146.0,81
1120-0-4-13,1068-0-99-99,1120,1068,158.0,81
1330-0-4-13,1068-0-99-99,1330,1068,190.0,81
1602-0-4-13,1068-0-99-99,1602,1068,210.0,81
1606-0-4-13,1068-0-99-99,1606,1068,210.0,81
1483-0-4-13,1070-0-99-99,1483,1070,171.0,81
1510-0-4-13,1076-0-99-99,1510,1076,204.0,81
1600-0-4-13,1076-0-99-99,1600,1076,210.0,81
1039-0-4-13,1078-0-99-99,1039,1078,52.0,81
1524-0-4-13,1078-0-99-99,1524,1078,206.0,81
1562-0-4-13,1078-0-99-99,1562,1078,232.0,81
1365-0-4-13,1080-0-99-99,1365,1080,220.0,81
1143-0-4-13,1085-0-99-99,1143,1085,165.0,81
1513-0-4-13,1090-0-99-99,1513,1090,217.0,81
1132-0-4-13,1104-0-99-99,1132,1104,153.0,81
1389-0-4-13,1113-0-99-99,1389,1113,190.0,81
1286-0-4-13,1114-0-99-99,1286,1114,137.0,81
1022-0-4-13,1116-0-99-99,1022,1116,140.0,81
1400-0-4-13,1118-0-99-99,1400,1118,161.0,81
1116-0-4-13,1124-0-99-99,1116,1124,34.0,81
1412-0-4-13,1139-0-99-99,1412,1139,143.0,81
1524-0-4-13,1141-0-99-99,1524,1141,248.0,81
1046-0-4-13,1142-0-99-99,1046,1142,149.0,81
1130-0-4-13,1145-0-99-99,1130,1145,35.0,81
1153-0-4-13,1146-0-99-99,1153,1146,145.0,81
1382-0-4-13,1150-0-99-99,1382,1150,176.0,81
1133-0-4-13,1156-0-99-99,1133,1156,133.0,81
1572-0-4-13,1157-0-99-99,1572,1157,265.0,81
1544-0-4-13,1160-0-99-99,1544,1160,237.0,81
1176-0-4-13,1168-0-99-99,1176,1168,47.0,81
1212-0-4-13,1170-0-99-99,1212,1170,158.0,81
1588-0-4-13,1180-0-99-99,1588,1180,209.0,81
1595-0-4-13,1187-0-99-99,1595,1187,221.0,81
1186-0-4-13,1202-0-99-99,1186,1202,30.0,81
1223-0-4-13,1203-0-99-99,1223,1203,148.0,81
1139-0-4-13,1211-0-99-99,1139,1211,181.0,81
1166-0-4-13,1218-0-99-99,1166,1218,180.0,81
1523-0-4-13,1218-0-99-99,1523,1218,164.0,81
1554-0-4-13,1218-0-99-99,1554,1218,197.0,81
1620-0-4-13,1220-0-99-99,1620,1220,195.0,81
1197-0-4-13,1227-0-99-99,1197,1227,48.0,81
1233-0-4-13,1227-0-99-99,1233,1227,150.0,81
1560-0-4-13,1243-0-99-99,1560,1243,172.0,81
1575-0-4-13,1243-0-99-99,1575,1243,197.0,81
1224-0-4-13,1247-0-99-99,1224,1247,158.0,81
1251-0-4-13,1247-0-99-99,1251,1247,54.0,81
1524-0-4-13,1253-0-99-99,1524,1253,163.0,81
1383-0-4-13,1260-0-99-99,1383,1260,223.0,81
1110-0-4-13,1272-0-99-99,1110,1272,143.0,81
1250-0-4-13,1275-0-99-99,1250,1275,43.0,81
1144-0-4-13,1277-0-99-99,1144,1277,194.0,81
1347-0-4-13,1285-0-99-99,1347,1285,169.0,81
1431-0-4-13,1285-0-99-99,1431,1285,239.0,81
1544-0-4-13,1298-0-99-99,1544,1298,286.0,81
1131-0-4-13,1299-0-99-99,1131,1299,188.0,81
1271-0-4-13,1307-0-99-99,1271,1307,230.0,81
1290-0-4-13,1307-0-99-99,1290,1307,143.0,81
1353-0-4-13,1307-0-99-99,1353,1307,156.0,81
1458-0-4-13,1313-0-99-99,1458,1313,214.0,81
1124-0-4-13,1317-0-99-99,1124,1317,34.0,81
1326-0-4-13,1317-0-99-99,1326,1317,150.0,81
1133-0-4-13,1331-0-99-99,1133,1331,163.0,81
1177-0-4-13,1355-0-99-99,1177,1355,207.0,81
1110-0-4-13,1356-0-99-99,1110,1356,215.0,81
1039-0-4-13,1357-0-99-99,1039,1357,218.0,81
1385-0-4-13,1358-0-99-99,1385,1358,181.0,81
1021-0-4-13,1361-0-99-99,1021,1361,236.0,81
1062-0-4-13,1371-0-99-99,1062,1371,232.0,81
1173-0-4-13,1378-0-99-99,1173,1378,219.0,81
1232-0-4-13,1378-0-99-99,1232,1378,219.0,81
1342-0-4-13,1378-0-99-99,1342,1378,155.0,81
1351-0-4-13,1379-0-99-99,1351,1379,162.0,81
1021-0-4-13,1386-0-99-99,1021,1386,243.0,81
1249-0-4-13,1388-0-99-99,1249,1388,267.0,81
1396-0-4-13,1388-0-99-99,1396,1388,175.0,81
1538-0-4-13,1388-0-99-99,1538,1388,267.0,81
1445-0-4-13,1391-0-99-99,1445,1391,142.0,81
1265-0-4-13,1393-0-99-99,1265,1393,215.0,81
1531-0-4-13,1393-0-99-99,1531,1393,211.0,81
1173-0-4-13,1394-0-99-99,1173,1394,162.0,81
1401-0-4-13,1395-0-99-99,1401,1395,48.0,81
1140-0-4-13,1402-0-99-99,1140,1402,175.0,81
1173-0-4-13,1402-0-99-99,1173,1402,195.0,81
1400-0-4-13,1402-0-99-99,1400,1402,55.0,81
1415-0-4-13,1402-0-99-99,1415,1402,155.0,81
1423-0-4-13,1411-0-99-99,1423,1411,144.0,81
1407-0-4-13,1415-0-99-99,1407,1415,48.0,81
1606-0-4-13,1415-0-99-99,1606,1415,220.0,81
1381-0-4-13,1421-0-99-99,1381,1421,161.0,81
1041-0-4-13,1423-0-99-99,1041,1423,165.0,81
1062-0-4-13,1442-0-99-99,1062,1442,185.0,81
1482-0-4-13,1472-0-99-99,1482,1472,137.0,81
1538-0-4-13,1476-0-99-99,1538,1476,170.0,81
1583-0-4-13,1481-0-99-99,1583,1481,155.0,81
1524-0-4-13,1486-0-99-99,1524,1486,140.0,81
1531-0-4-13,1490-0-99-99,1531,1490,132.0,81
1366-0-4-13,1492-0-99-99,1366,1492,218.0,81
1579-0-4-13,1492-0-99-99,1579,1492,38.0,81
1513-0-4-13,1503-0-99-99,1513,1503,144.0,81
1021-0-4-13,1519-0-99-99,1021,1519,181.0,81
1495-0-4-13,1529-0-99-99,1495,1529,166.0,81
1428-0-4-13,1530-0-99-99,1428,1530,188.0,81
1443-0-4-13,1530-0-99-99,1443,1530,188.0,81
1577-0-4-13,1536-0-99-99,1577,1536,179.0,81
1569-0-4-13,1543-0-99-99,1569,1543,186.0,81
1182-0-4-13,1544-0-99-99,1182,1544,197.0,81
1021-0-4-13,1545-0-99-99,1021,1545,172.0,81
1515-0-4-13,1561-0-99-99,1515,1561,54.0,81
1245-0-4-13,1582-0-99-99,1245,1582,155.0,81
1154-0-4-13,1599-0-99-99,1154,1599,207.0,81
1562-0-4-13,1607-0-99-99,1562,1607,136.0,81
1436-0-4-13,1081-0-99-99,1436,1081,221.0,81
1506-0-4-13,1002-0-99-99,1506,1002,174.0,82
1126-0-4-13,1006-0-99-99,1126,1006,178.0,82
1243-0-4-13,1021-0-99-99,1243,1021,158.0,82
1382-0-4-13,1021-0-99-99,1382,1021,217.0,82
1571-0-4-13,1021-0-99-99,1571,1021,220.0,82
1232-0-4-13,1022-0-99-99,1232,1022,182.0,82
1175-0-4-13,1023-0-99-99,1175,1023,168.0,82
1018-0-4-13,1034-0-99-99,1018,1034,33.0,82
1518-0-4-13,1034-0-99-99,1518,1034,200.0,82
1590-0-4-13,1034-0-99-99,1590,1034,198.0,82
1250-0-4-13,1035-0-99-99,1250,1035,141.0,82
1214-0-4-13,1036-0-99-99,1214,1036,167.0,82
1219-0-4-13,1036-0-99-99,1219,1036,154.0,82
1574-0-4-13,1036-0-99-99,1574,1036,231.0,82
1591-0-4-13,1036-0-99-99,1591,1036,197.0,82
