INT_ID,int_lon,int_lat,stop_id,stop_code,stop_lon,stop_lat,stop_name
13451869,-79.620682363,43.743354575,7685.0,2707,-79.620828,43.743524,HUMBERLINE DR AT HUDDERSFIELD RD
13448838,-79.310188901,43.759031293,619.0,6698,-79.310042,43.758903,PHARMACY AVE AT ELLESMERE RD
13442807,-79.158044895,43.804477711,8431.0,7158,-79.157896,43.804468,SHEPPARD AVE EAST AT BOYDWOOD LANE
13452603,-79.607576616,43.738619192,14094.0,14567,-79.607428,43.738672,CARRIER DR AT WOODBINE DOWNS BLVD
13457926,-79.286729601,43.700084274,9035.0,6694,-79.286876,43.700232,PHARMACY AVE AT DOLPHIN DR
13465447,-79.424315074,43.658547056,1796.0,5972,-79.424168,43.658416,OSSINGTON AVE AT HARBORD ST
13463854,-79.547750562,43.670081083,3047.0,4359,-79.547899,43.670157,KIPLING AVE AT PRINCESS MARGARET BLVD
13458615,-79.451140982,43.697916812,15312.0,15470,-79.450992,43.697886,DUFFERIN ST AT WHITMORE AVE
13454996,-79.58501144,43.722177928,8484.0,5632,-79.585159,43.722297,MARTIN GROVE RD AT PORTERFIELD RD
13466427,-79.362740419,43.651568564,7193.0,11914,-79.362888,43.651452,FRONT ST EAST AT PARLIAMENT ST
13455487,-79.298662373,43.71520334,1423.0,8430,-79.298514,43.715121,VICTORIA PARK AVE AT AMSTERDAM AVE
13463932,-79.520996326,43.669222021,6726.0,7024,-79.520848,43.669134,ROYAL YORK RD AT ROMNEY RD
13442021,-79.204479788,43.81728755,2147.0,11243,-79.204331,43.817229,LITTLES RD AT BIRRELL AVE
13463705,-79.340400896,43.668173027,3164.0,1101,-79.340252,43.66823,GERRARD ST EAST AT PAPE AVE
13453262,-79.419272655,43.731642329,381.0,11238,-79.419417,43.73185,AVENUE RD AT OLD ORCHARD GROVE
13461623,-79.322146839,43.679825422,8251.0,1793,-79.322,43.679678,COXWELL AVE AT HANSON ST
13449319,-79.314495308,43.755707886,7892.0,8439,-79.314644,43.755787,VICTORIA PARK AVE AT COMBERMERE DR SOUTH SIDE
13447437,-79.217739206,43.767554053,9189.0,11095,-79.217592,43.767417,SCARBOROUGH GOLF CLUB RD AT MOSSBANK DR
13453613,-79.265918284,43.727408901,6253.0,2760,-79.265769,43.727374,KENNEDY RD AT MERRIAN RD
13463933,-79.304739745,43.666221289,2975.0,8921,-79.304808,43.665505,WOODBINE AVE AT KEW BEACH AVE
13452417,-79.221977389,43.734350048,2703.0,4269,-79.221828,43.734328,KINGSTON RD AT WHITECAP BLVD EAST SIDE
13463953,-79.374683918,43.667094508,6420.0,7333,-79.374828,43.66731,SHERBOURNE ST AT WELLESLEY ST EAST
13450586,-79.287961319,43.746822354,1327.0,5276,-79.287815,43.746987,LAWRENCE AVE EAST AT HOWDEN RD
13467370,-79.430380871,43.646844053,7433.0,2057,-79.430234,43.646692,DUFFERIN ST AT GORDON ST
13464520,-79.370520457,43.663722693,7913.0,755,-79.370669,43.663631,CARLTON ST AT ONTARIO ST
13457222,-79.361482289,43.705271961,3216.0,5140,-79.361333,43.705228,LAIRD DR AT ESANDER DR NORTH SIDE
13454354,-79.405610315,43.72438555,6661.0,5365,-79.405758,43.724258,LAWRENCE AVE WEST AT DUPLEX AVE
13464716,-79.463803719,43.663653669,3294.0,37,-79.463953,43.663606,ANNETTE ST AT KEELE ST
13459542,-79.315132632,43.691086784,3779.0,3203,-79.314984,43.690998,WOODBINE AVE AT SAMMON AVE
13444119,-79.413102995,43.795956769,9069.0,8816,-79.412954,43.795886,WILLOWDALE AVE AT OTONABEE AVE
13450728,-79.305837975,43.746206002,3883.0,6672,-79.305689,43.746134,PHARMACY AVE AT BRIAN AVE
13464438,-79.464557781,43.665404354,2271.0,7886,-79.46441,43.665278,KEELE ST AT DUNDAS ST WEST
13450554,-79.244558217,43.746367891,9040.0,4966,-79.244699,43.746097,DANFORTH RD AT TANSLEY AVE SOUTH SIDE
13451925,-79.308464721,43.7387993,749.0,8500,-79.308614,43.738851,VICTORIA PARK AVE AT SLOANE AVE
13469627,-79.511689566,43.624341131,3911.0,6876,-79.511837,43.624201,THE QUEENSWAY AT CANMOTOR AVE
13463747,-79.394141415,43.668720261,7858.0,47,-79.394258,43.66923,AVENUE RD AT BLOOR ST WEST NORTH SIDE
13444265,-79.169959411,43.790954103,4807.0,10525,-79.169811,43.791059,ELLESMERE RD AT SCARBORO AVE
13449848,-79.445770597,43.754008674,7755.0,7290,-79.445623,43.754146,SHEPPARD AVE WEST AT MAXWELL ST
13463420,-79.327408428,43.669450417,7609.0,3668,-79.32726,43.669343,GREENWOOD AVE AT ATHLETIC AVE
13459366,-79.353213324,43.692674678,4058.0,1407,-79.353064,43.692738,OCONNOR DR AT BEECHWOOD DR
13447218,-79.52142725,43.773207947,665.0,3904,-79.521574,43.773374,JANE ST AT HULLMAR DR
13458356,-79.424765921,43.699022842,5037.0,120,-79.424618,43.698892,BATHURST ST AT DEWBOURNE AVE
13462953,-79.321861256,43.672313425,2048.0,1079,-79.321712,43.672389,GERRARD ST EAST AT ASHDALE AVE
13461089,-79.458703223,43.684660168,7988.0,714,-79.458849,43.684852,CALEDONIA RD AT CORBY AVE
13454472,-79.481590042,43.724443237,5661.0,3982,-79.481456,43.724812,KEELE ST AT GEORGE APPLETON WAY
13456797,-79.489523159,43.709897492,6620.0,4925,-79.489375,43.709769,CULFORD RD AT GRACEFIELD AVE
13466818,-79.526398228,43.651361511,4676.0,3781,-79.526548,43.651412,ISLINGTON AVE AT DUNDAS ST WEST
13449853,-79.601662581,43.755998533,4925.0,9724,-79.601812,43.756075,MARTIN GROVE RD AT BRUNELLO GATE
13459980,-79.325858396,43.688781282,1312.0,4912,-79.32571,43.688661,COXWELL AVE AT SAMMON AVE
13463605,-79.57129144,43.671832704,4370.0,2343,-79.571438,43.671654,EGLINTON AVE WEST AT THE EAST MALL
13465976,-79.555246221,43.65703543,2178.0,1491,-79.555395,43.656925,RATHBURN RD AT MARTIN GROVE RD
13454273,-79.242174479,43.722605068,10066.0,9635,-79.242027,43.722453,BRIMLEY RD AT MANDARIN RD
13460465,-79.292163819,43.685679123,1604.0,9700,-79.292015,43.685789,GERRARD ST EAST AT PICKERING ST
13459070,-79.559864367,43.696927126,1992.0,4334,-79.560014,43.697005,KIPLING AVE AT KINGSVIEW BLVD
13467965,-79.568868874,43.644156636,9448.0,684,-79.56872,43.644272,BURNHAMTHORPE RD AT MULGROVE DR
13444479,-79.330787885,43.791764367,5515.0,8458,-79.330937,43.791869,VICTORIA PARK AVE AT ERNEST AVE
13466729,-79.374412717,43.6499219,5595.0,4134,-79.374263,43.649998,KING ST EAST AT CHURCH ST
13453505,-79.432348647,43.730381472,7601.0,95,-79.432261,43.729715,BATHURST ST AT BAYCREST AVE
13449375,-79.179782453,43.753206343,2552.0,2947,-79.179931,43.753332,MORNINGSIDE AVE AT GUILDWOOD PKWY
13458733,-79.276408198,43.694762556,6513.0,1863,-79.276258,43.694806,DANFORTH RD AT LANDRY AVE
13466407,-79.406022366,43.652311681,4322.0,126,-79.405874,43.652177,BATHURST ST AT DUNDAS ST WEST (TORONTO WESTERN HOSPITAL)
13445652,-79.399296551,43.783340708,8355.0,2528,-79.399147,43.783431,FINCH AVE EAST AT MAXOME AVE
13451672,-79.595368194,43.74428673,4450.0,5624,-79.595518,43.744365,MARTIN GROVE RD AT LEXINGTON AVE
13449731,-79.35749335,43.753493237,9974.0,13469,-79.357345,43.753631,YORK MILLS RD AT SCARSDALE RD
13467505,-79.395046842,43.64547051,5275.0,7353,-79.395157,43.646028,SPADINA AVE AT KING ST WEST NORTH SIDE
13458939,-79.463139211,43.696407973,9521.0,743,-79.462995,43.696645,CALEDONIA RD AT SCHELL AVE NORTH SIDE
13447093,-79.182836147,43.769173826,7274.0,4419,-79.182985,43.769052,LAWRENCE AVE EAST AT LING RD
13469508,-79.502632289,43.626336353,7743.0,7023,-79.50278,43.626498,ROYAL YORK RD AT THE QUEENSWAY
13463317,-79.318054795,43.669904231,5934.0,1796,-79.317906,43.669776,COXWELL AVE AT ROBBINS AVE
13458463,-79.5342721,43.699821682,7138.0,7369,-79.534419,43.700008,ST PHILLIPS RD AT DIXON RD
13454784,-79.572366488,43.723437816,7812.0,4313,-79.572516,43.723546,KIPLING AVE AT GENTHORN AVE
13450255,-79.207640791,43.747861542,8916.0,2791,-79.2075,43.748151,KINGSTON RD AT SAUNDERS RD
13450294,-79.199241881,43.747506858,6428.0,2682,-79.199093,43.747637,GUILDWOOD PKWY AT LIVINGSTON RD
13443256,-79.353355385,43.802508253,5214.0,1956,-79.353206,43.802394,DON MILLS RD AT MOGUL DR
13464461,-79.482105747,43.665579272,9564.0,7057,-79.48196,43.665365,RUNNYMEDE RD AT DUNDAS ST WEST
13456247,-79.411723374,43.712094462,3754.0,4783,-79.411573,43.712025,AVENUE RD AT HILLHURST BLVD
13464510,-79.499207448,43.665524171,4431.0,5027,-79.499356,43.665377,DUNDAS ST WEST AT SCARLETT RD
13462685,-79.442083253,43.675544841,5631.0,2018,-79.441934,43.675421,DUFFERIN ST AT AUBURN AVE
13469941,-79.498920426,43.617497163,2092.0,7015,-79.49877,43.617426,ROYAL YORK RD AT NEWCASTLE ST
13460340,-79.57706646,43.690212179,9905.0,4989,-79.577215,43.690062,DIXON RD AT KELFIELD ST
13441856,-79.312264664,43.822474354,3318.0,9347,-79.312414,43.822351,STEELES AVE EAST AT KELVIN GROVE AVE
13455979,-79.452429912,43.714327488,15038.0,15198,-79.45258,43.714232,LAWRENCE AVE WEST AT CORONA ST
13450790,-79.32585724,43.746027201,2394.0,8383,-79.325941,43.745348,UNDERHILL DR AT DOONAREE DR SOUTH SIDE
13455942,-79.428599293,43.714203997,4934.0,145,-79.428449,43.714115,BATHURST ST AT GLENGROVE AVE
13462333,-79.45579594,43.677779775,6184.0,733,-79.455649,43.677584,CALEDONIA RD AT NORMAN AVE
13463124,-79.370697142,43.67200954,7608.0,6633,-79.370824,43.671563,PARLIAMENT ST AT BLOOR ST EAST
13442643,-79.26650628,43.808026677,7115.0,2872,-79.266608,43.808628,MCCOWAN RD AT FINCH AVE EAST NORTH SIDE
13463747,-79.394141415,43.668720261,1627.0,573,-79.394291,43.668597,BLOOR ST WEST AT QUEEN'S PARK
13444658,-79.411349879,43.791515183,7408.0,8813,-79.411199,43.791448,WILLOWDALE AVE AT NORTHWOOD DR
13448857,-79.42322785,43.760530584,9855.0,7118,-79.423078,43.760413,SENLAC RD AT ELMHURST AVE
13447579,-79.196434734,43.766150191,6111.0,5267,-79.196286,43.766302,LAWRENCE AVE EAST AT GALLOWAY RD
13457453,-79.388571111,43.704292777,5226.0,5832,-79.388721,43.70441,MT PLEASANT RD AT MANOR RD EAST
13465550,-79.479433344,43.658583493,8345.0,7073,-79.479282,43.658545,RUNNYMEDE RD AT WEBB AVE
13452745,-79.464724951,43.735853232,9059.0,1265,-79.464575,43.735732,MANIZA RD AT GILLEY RD
13466171,-79.477800137,43.654763291,1890.0,7054,-79.477941,43.65507,RUNNYMEDE RD AT COLBECK ST
13460540,-79.373921933,43.68647793,4047.0,7377,-79.373771,43.686558,SUMMERHILL AVE AT JEAN ST
13458996,-79.310372894,43.693924628,6732.0,5525,-79.310524,43.693854,LUMSDEN AVE AT OAK PARK AVE
13441833,-79.273987777,43.822504835,5473.0,9364,-79.274138,43.822618,MCCOWAN RD AT ALTON TOWERS CIR (SOUTH)
13459233,-79.302369515,43.692612785,7295.0,9457,-79.302221,43.692446,BARRINGTON AVE AT SECORD AVE
13459236,-79.315855497,43.692805041,3961.0,3199,-79.315706,43.692665,WOODBINE AVE AT LUMSDEN AVE
13452878,-79.246018345,43.731822142,9111.0,9642,-79.246168,43.731957,BRIMLEY RD AT LOMBARDY CRES
13452266,-79.343448292,43.737173348,4938.0,1947,-79.343598,43.737309,DON MILLS RD AT LAWRENCE AVE EAST
13452369,-79.420584421,43.737561918,6766.0,54,-79.420736,43.737609,AVENUE RD AT CARMICHAEL AVE
13442801,-79.332149299,43.807212061,2277.0,6661,-79.332,43.807063,PHARMACY AVE AT ARNALL AVE
13461575,-79.491732074,43.682460886,2735.0,6961,-79.491585,43.682254,ROCKCLIFFE BLVD AT LAMBTON AVE
13447170,-79.229030819,43.769363719,3153.0,5578,-79.229181,43.769484,MARKHAM RD AT PANDORA CIR
13450514,-79.346352353,43.748214131,9478.0,1951,-79.346504,43.748258,DON MILLS RD AT MALLARD RD
13456793,-79.474560205,43.709724198,5621.0,5366,-79.47471,43.709585,LAWRENCE AVE WEST AT DUVAL DR
13447827,-79.248958306,43.765421539,1339.0,5664,-79.249107,43.76559,MCCOWAN RD AT BRIMORTON DR
13452053,-79.246164069,43.737097293,6699.0,4941,-79.246305,43.736791,DANFORTH RD AT EGLINTON AVE EAST
13443302,-79.296598767,43.80126823,3236.0,2514,-79.296747,43.801085,FINCH AVE EAST AT KENNEDY RD
13465036,-79.462958396,43.661659889,10331.0,7891,-79.462808,43.661536,KEELE ST AT HUMBERSIDE AVE
13448296,-79.361919265,43.76374386,4539.0,10758,-79.362065,43.763508,LESLIE ST AT LESMILL RD SOUTH SIDE
13451120,-79.261732666,43.743134729,9375.0,5747,-79.261883,43.743259,MIDLAND AVE AT TARA AVE
13455219,-79.513800342,43.719830332,6874.0,8850,-79.513649,43.719917,WILSON AVE AT DALLNER RD
13454453,-79.586722725,43.726024454,562.0,5627,-79.586874,43.726119,MARTIN GROVE RD AT MERCURY RD
13456203,-79.264616324,43.710252372,14679.0,14953,-79.264764,43.710052,DANFORTH RD AT NORTH WOODROW BLVD
13461863,-79.297656301,43.67814584,4286.0,6097,-79.297526,43.677721,SOUTHWOOD DR AT GLEN STEWART CRES SOUTH SIDE
30054189,-79.474892657,43.636486961,9863.0,10661,-79.475039,43.63672,SOUTH KINGSWAY AT RIPLEY AVE
13459445,-79.288358609,43.691232336,8504.0,4690,-79.288509,43.691368,VICTORIA PARK AVE AT DANFORTH AVE
13445686,-79.433755976,43.783498978,290.0,9275,-79.433604,43.783568,DREWRY AVE AT GRANTBROOK ST
13451262,-79.501941707,43.745727801,3501.0,9212,-79.50179,43.745642,ARLETA AVE AT JOHN LINDSAY CRT
13458538,-79.317432045,43.696444335,2698.0,9462,-79.31728,43.69651,COSBURN AVE AT WOODBINE AVE
13458133,-79.485219219,43.701402839,3995.0,4927,-79.485067,43.701346,CULFORD RD AT HARROW DR
13459721,-79.379607576,43.691173785,3262.0,8622,-79.379752,43.691441,WELLAND AVE AT ST CLAIR AVE EAST
13458706,-79.442793468,43.697302209,340.0,2388,-79.442945,43.697197,EGLINTON AVE WEST AT OAKWOOD AVE
13445882,-79.407105781,43.781625546,2732.0,8804,-79.407257,43.781744,WILLOWDALE AVE AT FINCH AVE EAST
13458238,-79.503247905,43.700848086,668.0,2740,-79.503393,43.701111,JANE ST AT WRIGHT AVE
13450219,-79.516490469,43.752508744,10059.0,10447,-79.516641,43.752653,2900 JANE ST
13446896,-79.521735457,43.775470748,8682.0,1173,-79.521848,43.774902,JANE ST AT STEELES AVE WEST SOUTH SIDE
13447770,-79.441701968,43.768570413,1609.0,156,-79.441854,43.768658,BATHURST ST AT BLUE FLAG GATE
13443365,-79.138893024,43.798094702,6037.0,5123,-79.138748,43.797838,EAST AVE AT ISLAND RD
13449359,-79.538946611,43.758483419,9118.0,8097,-79.538826,43.757966,SIGNET DR AT FENMAR DR SOUTH SIDE
13453954,-79.391994155,43.727257755,7391.0,1231,-79.392146,43.727159,LAWRENCE AVE EAST AT WANLESS CRES (WEST)
13449192,-79.341360875,43.757053589,9007.0,11534,-79.341231,43.756617,SILVERDALE CRES AT YORK MILLS RD SOUTH SIDE
13466116,-79.42270507,43.654400252,5148.0,5956,-79.422556,43.654214,OSSINGTON AVE AT COLLEGE ST
13450242,-79.488173558,43.752023754,8631.0,3997,-79.48832,43.752267,KEELE ST AT GRANDRAVINE DR
13464403,-79.367981848,43.664285907,614.0,1451,-79.367834,43.664072,PARLIAMENT ST AT CARLTON ST
13449824,-79.297448073,43.752033446,2221.0,8587,-79.297599,43.752171,WARDEN AVE AT MANHATTAN DR
225,-79.301585,43.688948,426.0,9955,-79.301669,43.688258,DANFORTH AVE AT MAIN ST
13442074,-79.227600573,43.816265854,14015.0,14549,-79.227752,43.81614,FINCH AVE EAST AT NEILSON RD
13451068,-79.396440498,43.745453387,1697.0,7474,-79.396288,43.745536,YORK MILLS RD AT UPPER HIGHLAND CRES
13443753,-79.294351498,43.797213676,4722.0,4105,-79.294504,43.7973,KENNEDY RD AT NORCAP AVE
13466110,-79.373254533,43.653729068,676.0,11009,-79.373103,43.653601,JARVIS ST AT QUEEN ST EAST
13451253,-79.583807272,43.746814212,9978.0,4340,-79.58396,43.746894,KIPLING AVE AT MOUNT OLIVE DR
13461680,-79.526607837,43.682334604,7062.0,6994,-79.52676,43.682443,ROYAL YORK RD AT EGLINTON AVE WEST
13454738,-79.536977116,43.72333565,9497.0,8697,-79.537129,43.723215,WESTON RD AT BRADMORE AVE
13449995,-79.568868188,43.754709517,2409.0,3779,-79.568723,43.754986,ISLINGTON AVE AT DUNCANWOODS DR NORTH SIDE
13456928,-79.362285756,43.707280095,7144.0,5141,-79.362133,43.707193,LAIRD DR AT INDUSTRIAL ST
13465671,-79.37714823,43.656501168,3471.0,2116,-79.377301,43.656413,DUNDAS ST EAST AT CHURCH ST
13456722,-79.393294462,43.709071936,507.0,10879,-79.393142,43.708968,REDPATH AVE AT ROEHAMPTON AVE
13443592,-79.360054459,43.79958472,8723.0,2880,-79.360208,43.799625,MCNICOLL AVE AT BRAHMS AVE
13465052,-79.387425491,43.660514864,7426.0,828,-79.387578,43.660409,COLLEGE ST AT ELIZABETH ST
13469743,-79.540669676,43.622472606,753.0,9237,-79.540817,43.622715,SHORNCLIFFE AVE AT NORTH QUEEN ST
13452352,-79.247384838,43.735173678,9536.0,9640,-79.247232,43.735083,BRIMLEY RD AT DANFORTH RD
13455635,-79.272976631,43.713794639,811.0,1559,-79.273129,43.713683,ST CLAIR AVE EAST AT ELFREDA BLVD
13459931,-79.348815657,43.689432655,9250.0,861,-79.348968,43.689319,COSBURN AVE AT PAPE AVE
13468844,-79.49302701,43.635238789,4008.0,10124,-79.492896,43.634797,PARK LAWN RD AT KEYWELL CRT
162,-79.444191,43.716347,14252.0,14733,-79.444126,43.715586,LAWRENCE WEST STATION
13449196,-79.266665506,43.755899555,4146.0,5730,-79.266513,43.755791,MIDLAND AVE AT NORBURY CRES
13457369,-79.3611337,43.704421019,1134.0,5142,-79.361283,43.704622,LAIRD DR AT KENRAE RD
13460029,-79.335504469,43.688660683,10035.0,5782,-79.335351,43.688723,MORTIMER AVE AT GREENWOOD AVE
13460901,-79.446117227,43.685566389,1196.0,6021,-79.445964,43.685647,ROGERS RD AT DUFFERIN ST
13451853,-79.382653165,43.740359719,5096.0,285,-79.382501,43.740233,BAYVIEW AVE AT COUNTRY LANE
13470452,-79.505274575,43.60076195,3707.0,3812,-79.505425,43.600942,ISLINGTON AVE AT LAKE SHORE BLVD WEST
13466250,-79.382641483,43.652970479,4138.0,234,-79.382794,43.653085,BAY ST AT ALBERT ST
13454154,-79.574660323,43.728139703,8372.0,4386,-79.574814,43.728197,KIPLING AVE AT WESTHUMBER BLVD
13442747,-79.372508245,43.808507954,2678.0,8229,-79.372358,43.808692,STEELES AVE EAST AT LESLIE ST
13442364,-79.269203211,43.811636889,7282.0,9367,-79.269353,43.81183,MCCOWAN RD AT SANDHURST CIR (NORTH)
13444601,-79.302295255,43.790440799,2421.0,426,-79.302446,43.790613,BIRCHMOUNT RD AT HUNTINGWOOD DR
13449216,-79.391698865,43.757598395,9719.0,8371,-79.391545,43.757552,TOBA DR AT MONTRESSOR DR
13442540,-79.339209861,43.810660772,7009.0,8465,-79.339363,43.810754,VICTORIA PARK AVE AT GORDON BAKER RD
13443247,-79.274699561,43.801425454,1620.0,4818,-79.274847,43.801667,BRIMLEY RD AT CHARTLAND BLVD
13449319,-79.314495308,43.755707886,10083.0,8471,-79.314342,43.755621,VICTORIA PARK AVE AT IVORDALE CRES (NORTH)
13456797,-79.489523159,43.709897492,4045.0,4926,-79.489657,43.710317,CULFORD RD AT GRACEFIELD AVE
13449369,-79.454629361,43.757315211,3840.0,3185,-79.454478,43.757154,WILMINGTON AVE AT SEARLE AVE
13462891,-79.342392604,43.67296899,5703.0,5982,-79.342244,43.672746,PAPE AVE AT BAIN AVE
13442140,-79.281868959,43.815670081,5924.0,4828,-79.28202,43.815838,BRIMLEY RD AT MCNICOLL AVE
13452467,-79.57617935,43.7389987,7943.0,1686,-79.576333,43.738922,ALBION RD AT SANAGAN RD
13448487,-79.222982648,43.760312134,3428.0,5272,-79.222831,43.760464,LAWRENCE AVE EAST AT GREENHOLM CIRCT
13450676,-79.273652051,43.745994,1723.0,4116,-79.273806,43.746051,KENNEDY RD AT RADNOR AVE
13467131,-79.503205678,43.649204642,4730.0,532,-79.503052,43.649283,BLOOR ST WEST AT KINGSMILL RD
13465042,-79.454986582,43.661501905,4869.0,3507,-79.45514,43.661594,DUNDAS ST WEST AT JEROME ST
13454875,-79.42247629,43.72082035,6081.0,5386,-79.422323,43.72092,LAWRENCE AVE WEST AT LEDBURY ST
13465858,-79.478700903,43.656838232,1513.0,7061,-79.478844,43.657156,RUNNYMEDE RD AT GLENWOOD AVE
13461421,-79.310754932,43.680793349,5327.0,8919,-79.310906,43.680966,WOODBINE AVE AT GERRARD ST EAST
13442632,-79.256317573,43.807995277,14693.0,6593,-79.256472,43.807991,MIDDLEFIELD RD AT ORATOR GATE
13463787,-79.31259357,43.66724465,308.0,11181,-79.312722,43.666782,EASTERN AVE AT QUEEN ST EAST SOUTH SIDE
13453964,-79.440672593,43.727828565,6358.0,6234,-79.440519,43.727739,AMEER AVE AT BAYCREST AVE
13463074,-79.494746323,43.673989901,10043.0,3901,-79.494594,43.673849,JANE ST AT HANEY AVE
13467129,-79.457804337,43.648628988,6811.0,11777,-79.45765,43.648593,PARKSIDE DR AT HOWARD PARK AVE
13447653,-79.380324991,43.768409875,2784.0,7185,-79.380172,43.768526,SHEPPARD AVE EAST AT GREENBRIAR RD
13450683,-79.219727177,43.745103164,2013.0,5557,-79.219575,43.744961,MARKHAM RD AT COUGAR CRT
13459689,-79.326574413,43.690587219,965.0,5771,-79.326727,43.690455,MORTIMER AVE AT COXWELL AVE (TORONTO EAST GENERAL HOSPITAL)
13456841,-79.443810376,43.708999087,1005.0,6541,-79.443657,43.708894,MARLEE AVE AT GLENCAIRN AVE
13467695,-79.388717764,43.643969572,15334.0,15507,-79.388871,43.643856,FRONT ST WEST AT JOHN ST
13470554,-79.530824862,43.597762638,7881.0,9253,-79.530671,43.597675,THIRTIETH ST AT ELDER AVE
13456273,-79.445208255,43.712449032,10163.0,6540,-79.445055,43.712332,MARLEE AVE AT ELWAY CRT
13451185,-79.632460652,43.747759822,4759.0,13432,-79.632612,43.747579,ALBION RD AT CLAIREPORT CRES (EAST)
13444838,-79.418134858,43.790252732,10159.0,8972,-79.41808,43.789464,YONGE ST AT CONNAUGHT AVE
13467722,-79.402705536,43.643926314,5469.0,162,-79.402858,43.644075,BATHURST ST AT KING ST WEST
13445334,-79.366990921,43.785610047,5533.0,5488,-79.366836,43.785592,LESLIE ST AT THORNY VINEWAY (SOUTH) NORTH SIDE
13456854,-79.343625497,43.70747321,5708.0,8361,-79.343496,43.707011,THORNCLIFFE PARK DR (EAST) AT OVERLEA BLVD SOUTH SIDE
13461870,-79.398562968,43.679554271,10125.0,56,-79.398409,43.679449,AVENUE RD AT COTTINGHAM ST
13456292,-79.258704127,43.709663671,5933.0,3011,-79.25855,43.709761,PARK ST AT KENNEDY RD
13459909,-79.448305063,43.690955074,7318.0,2052,-79.448153,43.690785,DUFFERIN ST AT GIBSON ST NORTH SIDE
13445657,-79.237892637,43.780928698,7444.0,6006,-79.237738,43.781001,PROGRESS AVE AT ESTATE DR (WEST)
13445306,-79.470089677,43.787283202,1964.0,7659,-79.469939,43.787079,DUFFERIN ST AT STEELES AVE WEST
13454466,-79.509607252,43.724893855,663.0,3903,-79.509453,43.724798,JANE ST AT HEATHROW DR
13468500,-79.501252306,43.638821432,2618.0,6786,-79.501099,43.638687,PRINCE EDWARD DR SOUTH AT KIRK BRADDEN RD EAST
13448022,-79.400688647,43.766389333,6767.0,8826,-79.400534,43.766314,WILLOWDALE AVE AT SPRING GARDEN AVE
13462962,-79.460017991,43.674195008,10238.0,8183,-79.459864,43.674308,ST CLAIR AVE WEST AT SILVERTHORN AVE
13449213,-79.571819444,43.76002705,3973.0,3819,-79.571974,43.760115,ISLINGTON AVE AT MUIR AVE
13466633,-79.367892463,43.650394727,5433.0,7316,-79.367739,43.650263,SHERBOURNE ST AT FRONT ST EAST
13454748,-79.418500552,43.721663668,4877.0,5376,-79.418346,43.721753,LAWRENCE AVE WEST AT GREY RD
13458805,-79.273650817,43.694365227,2283.0,8553,-79.273497,43.694239,WARDEN AVE AT DANFORTH AVE
13459413,-79.458528255,43.693844127,1387.0,2376,-79.458683,43.693751,EGLINTON AVE WEST AT LITTLE BLVD
13463535,-79.439889478,43.670444678,8851.0,2022,-79.439736,43.670302,DUFFERIN ST AT BRANDON AVE
13458238,-79.503247905,43.700848086,14814.0,15045,-79.503095,43.700687,JANE ST AT WRIGHT AVE
13466991,-79.404649607,43.648831394,15126.0,15335,-79.404494,43.648801,BATHURST ST AT CARR ST
13470179,-79.549142956,43.610614448,359.0,2435,-79.54899,43.610776,EVANS AVE AT BROWNS LINE
13462601,-79.572011633,43.6777922,6805.0,2838,-79.571859,43.677965,LONGBOURNE DR AT WILLOWRIDGE RD
13443022,-79.320173811,43.804619777,8084.0,8569,-79.320018,43.804627,WARDEN AVE AT GLEN SPRINGS DR
13464728,-79.386383126,43.662469495,1413.0,250,-79.386228,43.662389,BAY ST AT GROSVENOR ST
13463245,-79.344023078,43.670761005,4581.0,4859,-79.343872,43.670554,CARLAW AVE AT RIVERDALE AVE
13454827,-79.29492452,43.719317857,10149.0,6710,-79.295078,43.719464,PHARMACY AVE AT HOLSWADE RD SOUTH SIDE
13445757,-79.217142583,43.77975259,6004.0,7700,-79.216989,43.779895,ELLESMERE RD AT MILITARY TRAIL (WEST)
13461124,-79.299483281,43.682197137,1587.0,5538,-79.299329,43.682077,MAIN ST AT SWANWICK AVE
13446472,-79.320408099,43.775888734,532.0,7172,-79.320561,43.775724,SHEPPARD AVE EAST AT COMMONS DR
13449046,-79.455616546,43.759646088,3701.0,3178,-79.455462,43.759533,WILMINGTON AVE AT COMBE AVE
13445784,-79.308997582,43.780947191,9600.0,8539,-79.309153,43.781015,WARDEN AVE AT BOWATER DR
13466844,-79.367301409,43.649046619,2369.0,11167,-79.367146,43.649116,THE ESPLANADE AT LOWER SHERBOURNE ST
13443979,-79.3695208,43.796491226,7308.0,5431,-79.369365,43.796446,LESLIE ST AT CLANSMAN BLVD
13466250,-79.382641483,43.652970479,8008.0,233,-79.382486,43.652899,BAY ST AT ALBERT ST
13449225,-79.586116469,43.76010127,1961.0,10867,-79.586272,43.760171,STEELES AVE WEST AT MARKBROOK LANE WEST SIDE
13444869,-79.188310594,43.78657849,7684.0,9473,-79.188156,43.786692,ELLESMERE RD AT MILITARY TRAIL (EAST)
13463038,-79.5233815,43.674558334,1617.0,6985,-79.523226,43.674485,ROYAL YORK RD AT COUNTRY CLUB DR
13454874,-79.430172963,43.720942408,8320.0,112,-79.430324,43.721158,BATHURST ST AT COVINGTON RD
13460210,-79.477181464,43.689669591,9128.0,2330,-79.477026,43.689751,EGLINTON AVE WEST AT MUNICIPAL DR (YORK CIVIC CENTRE)
