Report Date,Route,Time,Day,Location,Incident,Delay,Gap,Direction,Vehicle
12-Nov-19,509,12:18:00 PM,Tuesday,CNE Loop,Mechanical,8,16,E/B,4557
12-Nov-19,511,12:25:00 PM,Tuesday,Bathurst and Harbord,Mechanical,65,71,S/B,4124
12-Nov-19,511,12:25:00 PM,Tuesday,Bathurst and Harbord,Utilized Off Route,65,71,S/B,4123
12-Nov-19,504,12:51:00 PM,Tuesday,King and Portland,Held By,12,19,E/B,4550
12-Nov-19,504,1:14:00 PM,Tuesday,DUFFERIN LOOP,Held By,62,69,EB,4571
12-Nov-19,504,1:15:00 PM,Tuesday,Roncesvalles and Queen,Mechanical,6,12,W/B,4549
12-Nov-19,505,1:48:00 PM,Tuesday,Dundas and Sheridan,Mechanical,4,8,E/B,9228
12-Nov-19,505,2:08:00 PM,Tuesday,Broadview Stn,Mechanical,4,8,W/B,1002
12-Nov-19,503,2:59:00 PM,Tuesday,Bingham loop,Mechanical,6,12,W/B,8484
12-Nov-19,511,3:42:00 PM,Tuesday,Bathurst and Dundas,Mechanical,6,12,S/B,4081
12-Nov-19,511,4:32:00 PM,Tuesday,Bathurst and College,Investigation,6,12,N/B,4081
12-Nov-19,506,4:59:00 PM,Tuesday,Main Station,Mechanical,8,17,W/B,4021
12-Nov-19,505,5:00:00 PM,Tuesday,bathurst and dundas,Utilized Off Route,4,8,W/B,1044
12-Nov-19,505,5:00:00 PM,Tuesday,bathurst and dundas,Utilized Off Route,4,8,W/B,1605
12-Nov-19,505,5:11:00 PM,Tuesday,bathurst and dundas,Utilized Off Route,4,8,W/B,1016
12-Nov-19,505,5:17:00 PM,Tuesday,dundas west stn,Mechanical,4,8,E/B,9207
12-Nov-19,505,5:28:00 PM,Tuesday,sackville and dundas,Mechanical,4,8,W/B,3135
12-Nov-19,511,6:40:00 PM,Tuesday,Bathurst Station,Mechanical,6,12,S/B,4164
12-Nov-19,501,7:17:00 PM,Tuesday,University / Queen,Emergency Services,11,18,W/B,4482
12-Nov-19,506,7:24:00 PM,Tuesday,Gerrard and Main,Held By,8,17,W/B,4074
12-Nov-19,505,7:26:00 PM,Tuesday,Dundas and Sheridan,Investigation,5,10,E/B,8949
12-Nov-19,511,7:46:00 PM,Tuesday,CNE LOOP,Mechanical,7,14,N/B,4101
12-Nov-19,506,7:55:00 PM,Tuesday,High Park,Utilized Off Route,6,12,E/B,4143
12-Nov-19,506,10:30:00 PM,Tuesday,Bathurst and St. Clair,Mechanical,8,15,E/B,4495
12-Nov-19,506,11:10:00 PM,Tuesday,St. Clair and Old Weston Rd.,Held By,39,47,E/B,4432
13-Nov-19,504,1:39:00 AM,Wednesday,Dundas and Broadview,Investigation,10,20,W/B,4469
13-Nov-19,512,5:06:00 AM,Wednesday,Earlscourt to Gunns,Held By,13,0,W/B,4544
13-Nov-19,510,5:11:00 AM,Wednesday,Queen and Spadina,Held By,4,0,S/B,4557
13-Nov-19,505,6:11:00 AM,Wednesday,Davenport and Dupont,Mechanical,4,8,W/B,1416
13-Nov-19,506,6:21:00 AM,Wednesday,College and Elizabeth,Mechanical,1,2,E/B,4500
13-Nov-19,505,7:01:00 AM,Wednesday,Broadview Station,Mechanical,4,8,W/B,1051
13-Nov-19,511,7:26:00 AM,Wednesday,Bathurst and Front Stret,Mechanical,6,12,S/B,4071
13-Nov-19,501,7:46:00 AM,Wednesday,Queen and Dovercourt,Mechanical,1,2,E/B,4581
13-Nov-19,504,8:24:00 AM,Wednesday,Dufferin/King,Mechanical,8,14,E/B,4516
13-Nov-19,505,10:00:00 AM,Wednesday,Dundas West Station,Mechanical,4,8,E/B,1126
13-Nov-19,505,10:00:00 AM,Wednesday,Dundas West Station,General Delay,6,12,B/W,1126
13-Nov-19,505,10:07:00 AM,Wednesday,Broadview Station,Mechanical,5,10,W/B,8535
13-Nov-19,510,10:41:00 AM,Wednesday,Spadina/College,Mechanical,27,31,S/B,4557
13-Nov-19,505,11:18:00 AM,Wednesday,Dundas west station,Mechanical,5,10,E/B,505
13-Nov-19,505,12:50:00 PM,Wednesday,dundas and beverly,Diversion,10,14,E/B,1208
13-Nov-19,506,1:27:00 PM,Wednesday,Carltonand Yonge,Emergency Services,31,39,B/W,4500
13-Nov-19,501,2:05:00 PM,Wednesday,Portland/Queen,Held By,15,22,W/B,4565
13-Nov-19,512,2:08:00 PM,Wednesday,Queen and Yonge,Mechanical,3,7,W/B,4501
13-Nov-19,511,2:14:00 PM,Wednesday,CNE loop,Mechanical,6,12,N/B,4193
13-Nov-19,505,3:30:00 PM,Wednesday,Broadview Stn,Mechanical,4,8,W/B,1409
13-Nov-19,506,3:46:00 PM,Wednesday,Landsdowe Loop,Mechanical,8,16,E/B,4042
13-Nov-19,501,4:13:00 PM,Wednesday,Abell & Queen,Investigation,24,31,E/B,4522
13-Nov-19,506,4:16:00 PM,Wednesday,Landsdowne and College,Mechanical,9,17,E/B,4143
13-Nov-19,504,4:30:00 PM,Wednesday,KING AND PARLIAMENT,Investigation,11,17,E/B,4507
13-Nov-19,510,4:50:00 PM,Wednesday,Spadina and Queen,Mechanical,4,11,N/B,4578
13-Nov-19,504,5:28:00 PM,Wednesday,Dufferin Loop,Mechanical,6,12,N/B,4439
13-Nov-19,511,5:35:00 PM,Wednesday,Bathurst station,Investigation,0,0,S/B,4123
13-Nov-19,505,5:44:00 PM,Wednesday,CNE Loop,Mechanical,6,12,N/B,4193
13-Nov-19,505,5:48:00 PM,Wednesday,Broadview Stn,Mechanical,4,8,W/B,8533
13-Nov-19,501,6:05:00 PM,Wednesday,Jarvis/Queen,Emergency Services,10,17,W/B,4467
13-Nov-19,504,6:20:00 PM,Wednesday,king and spadina,Investigation,7,13,W/B,4539
13-Nov-19,512,6:57:00 PM,Wednesday,St. Clair and Avenue,Investigation,34,39,W/B,4423
13-Nov-19,505,7:03:00 PM,Wednesday,Dundas and Sheridan,Investigation,0,0,W/B,1287
13-Nov-19,511,7:54:00 PM,Wednesday,Bathurst and Adelaide,Investigation,69,76,N/B,4048
13-Nov-19,505,8:10:00 PM,Wednesday,Dundas West Station,Mechanical,6,12,N/B,3146
13-Nov-19,505,9:01:00 PM,Wednesday,Broadview Station,Mechanical,6,12,E/B,1618
13-Nov-19,501,9:15:00 PM,Wednesday,roncessavlles and queen,Late Leaving Garage,7,15,W/B,4553
13-Nov-19,505,9:30:00 PM,Wednesday,Dundas st,General Delay,7,14,B/W,1590
13-Nov-19,510,10:06:00 PM,Wednesday,Spadina Ave and King St,Investigation,65,74,S/B,4507
13-Nov-19,504,10:19:00 PM,Wednesday,Exhibition West Loop,Mechanical,8,16,N/B,4582
14-Nov-19,511,1:14:00 AM,Thursday,Fleet loop,Mechanical,6,12,S/B,4081
14-Nov-19,501,2:59:00 AM,Thursday,Roncy Yard,Investigation,1,1,W/B,4565
14-Nov-19,501,4:43:00 AM,Thursday,Queen & Connaught,Mechanical,30,40,W/B,4587
14-Nov-19,512,5:00:00 AM,Thursday,Bathurst Station,Mechanical,11,22,N/B,4557
14-Nov-19,504,5:23:00 AM,Thursday,King/Bathurst,Utilized Off Route,10,20,E/B,4563
14-Nov-19,501,5:47:00 AM,Thursday,Sunnyside Loop,Mechanical,14,24,E/B,4587
14-Nov-19,501,5:53:00 AM,Thursday,Leslie and Queen,Late Leaving Garage,6,14,E/B,4530
14-Nov-19,512,6:09:00 AM,Thursday,Bathurst and St Claire,Late Leaving Garage,4,4,E/B,4574
14-Nov-19,501,6:38:00 AM,Thursday,King & River,Mechanical,5,10,E/B,8137
14-Nov-19,509,7:16:00 AM,Thursday,Queens Quay Spadina,Mechanical,1,1,E/B,4465
14-Nov-19,501,7:20:00 AM,Thursday,Queen & Spadina,Held By,9,17,E/B,4435
14-Nov-19,506,7:22:00 AM,Thursday,Howard Park and Parkside,Late Leaving Garage,15,0,E/B,8030
14-Nov-19,501,7:37:00 AM,Thursday,w/b Queen & Silver Birch blvd,Emergency Services,5,10,W/B,8361
14-Nov-19,506,7:38:00 AM,Thursday,Howard Park and Parkside,Late Leaving Garage,15,30,E/B,7924
14-Nov-19,501,7:42:00 AM,Thursday,W/B Queen & Dovercourt,Held By,6,14,W/B,4547
14-Nov-19,506,7:47:00 AM,Thursday,Connaught and Queen,Mechanical,1,2,E/B,4187
14-Nov-19,501,8:17:00 AM,Thursday,Neville Loop,Mechanical,5,20,W/B,1395
14-Nov-19,506,8:23:00 AM,Thursday,Main Station,Emergency Services,7,14,W/B,4548
14-Nov-19,512,8:31:00 AM,Thursday,St. Clair and Lansdowne,Mechanical,1,1,W/B,4423
14-Nov-19,505,8:37:00 AM,Thursday,Dundas west station,General Delay,19,24,B/W,1003
14-Nov-19,501,9:37:00 AM,Thursday,Queensway & Glendale,Investigation,55,61,E/B,4544
14-Nov-19,505,9:46:00 AM,Thursday,Dundas west station,Utilized Off Route,5,10,E/B,1406
14-Nov-19,505,9:58:00 AM,Thursday,Dundas west station,Utilized Off Route,5,10,E/B,1062
14-Nov-19,511,10:17:00 AM,Thursday,CNE Loop,Mechanical,6,12,N/B,4100
14-Nov-19,501,10:48:00 AM,Thursday,Queen and Ossington,Held By,26,33,W/B,4508
14-Nov-19,501,11:15:00 AM,Thursday,Humber Loop,Held By,10,20,W/B,4470
14-Nov-19,510,11:16:00 AM,Thursday,King and Simcoe,Overhead - Pantograph,1,1,E/B,4566
14-Nov-19,511,12:29:00 PM,Thursday,Bathurst and Fleet,Investigation,22,28,S/B,4069
14-Nov-19,506,12:35:00 PM,Thursday,Gerrard and Logan,Held By,23,31,W/B,4477
14-Nov-19,501,3:03:00 PM,Thursday,Queen & Leslie,Mechanical,14,21,E/B,4491
14-Nov-19,501,3:20:00 PM,Thursday,Humber Loop,Mechanical,14,21,E/B,4440
14-Nov-19,505,5:00:00 PM,Thursday,Broadview station,Investigation,6,12,W/B,1087
14-Nov-19,501,5:17:00 PM,Thursday,Roncy & Queen,Mechanical,14,21,W/B,4440
14-Nov-19,511,5:21:00 PM,Thursday,Bathurst Station,Mechanical,6,12,S/B,4165
14-Nov-19,506,5:32:00 PM,Thursday,Gerrard and Broadview,Mechanical,5,13,W/B,4124
14-Nov-19,505,6:30:00 PM,Thursday,Dundas West Station,Mechanical,6,12,E/B,1345
14-Nov-19,512,7:53:00 PM,Thursday,St. Clair and Keele,Held By,5,10,W/B,4547
14-Nov-19,510,8:11:00 PM,Thursday,Spadina Loop,Mechanical,4,9,N/B,4444
14-Nov-19,506,8:18:00 PM,Thursday,College and Ossington,Utilized Off Route,6,12,E/B,4410
14-Nov-19,511,8:40:00 PM,Thursday,Bathurst and College,Mechanical,0,0,S/B,4155
14-Nov-19,509,8:42:00 PM,Thursday,Harbourfront tunnel at Bay St.,Held By,35,45,E/B,4474
14-Nov-19,504,9:56:00 PM,Thursday,Roncevalles and Queen,Emergency Services,9,15,S/B,4512
14-Nov-19,501,10:27:00 PM,Thursday,Broadview ave,Utilized Off Route,10,20,W/B,8361
15-Nov-19,501,2:58:00 AM,Friday,Greenwood and queen,Investigation,15,30,W/B,4448
15-Nov-19,504,6:16:00 AM,Friday,Queen/Broadview,Investigation,5,14,E/B,4504
15-Nov-19,501,6:31:00 AM,Friday,Queen & Connaugh,Mechanical,8,16,W/B,4491
15-Nov-19,504,7:00:00 AM,Friday,Dufferin Gate,Mechanical,6,12,E/B,4411
15-Nov-19,512,7:10:00 AM,Friday,St. Clair west Station,Investigation,4,8,E/B,4520
15-Nov-19,501,8:15:00 AM,Friday,Queensway & Roncy,Mechanical,7,14,E/B,7923
15-Nov-19,501,8:27:00 AM,Friday,Qeen & Coxwell,Mechanical,6,0,W/B,8878
15-Nov-19,501,8:54:00 AM,Friday,Qoeen & King,Held By,58,65,W/B,4468
15-Nov-19,504,9:11:00 AM,Friday,Queen/King,General Delay,46,51,W/B,4467
15-Nov-19,505,9:43:00 AM,Friday,Dundas west station,General Delay,23,28,B/W,9218
15-Nov-19,512,10:49:00 AM,Friday,Avenue Road,Mechanical,5,10,E/B,4528
15-Nov-19,505,11:26:00 AM,Friday,dundas west stn,Mechanical,5,13,W/B,1064
15-Nov-19,505,12:57:00 PM,Friday,Gerrard and Mutual,Investigation,5,10,W/B,8559
15-Nov-19,504,1:09:00 PM,Friday,King & Tecumseth St,Held By,28,35,W/B,4447
15-Nov-19,501,1:38:00 PM,Friday,Russell Yard,Mechanical,1,1,E/B,4417
15-Nov-19,506,2:19:00 PM,Friday,Carlton and pape,Mechanical,8,16,E/B,4042
15-Nov-19,512,2:37:00 PM,Friday,St. Clair West Station,Late Leaving Garage,3,7,W/B,4489
15-Nov-19,512,2:51:00 PM,Friday,St. Clair and Bathurst,Late Leaving Garage,3,5,E/B,4453
15-Nov-19,511,3:01:00 PM,Friday,Russel Yard,Mechanical,5,11,N/B,4124
15-Nov-19,705,3:30:00 PM,Friday,Leslie Barns,Late Leaving Garage,1,1,N/B,4545
15-Nov-19,510,3:55:00 PM,Friday,Spadina and King street,Late Leaving Garage,3,6,N/B,4501
15-Nov-19,503,4:53:00 PM,Friday,Queen and Woodfield,Mechanical,6,12,W/B,8589
15-Nov-19,705,5:53:00 PM,Friday,Gunns Loop,Mechanical,11,5,E/B,4469
15-Nov-19,505,6:40:00 PM,Friday,Dundas West Station,Investigation,6,12,E/B,9234
15-Nov-19,504,8:17:00 PM,Friday,Roncesvalles and Queen,Mechanical,6,12,W/B,4431
15-Nov-19,511,8:27:00 PM,Friday,Bathurst Station,Mechanical,7,14,N/B,4100
15-Nov-19,511,8:32:00 PM,Friday,Bathurst and Fleet,Investigation,56,63,N/B,4124
15-Nov-19,705,9:09:00 PM,Friday,St. Clair and Keele,Mechanical,6,12,W/B,4446
15-Nov-19,509,10:26:00 PM,Friday,Fleet and bathurst,Held By,13,20,E/B,4552
15-Nov-19,505,10:57:00 PM,Friday,Dundas/Sherbourne,Investigation,8,16,E/B,8954
15-Nov-19,505,11:33:00 PM,Friday,Broadview Station,Emergency Services,9,18,E/B,1348
16-Nov-19,501,12:30:00 AM,Saturday,Mcacaul and queen,Mechanical,10,20,W/B,4539
16-Nov-19,511,1:35:00 AM,Saturday,bathurst and dundas,Investigation,9,17,S/B,4104
16-Nov-19,512,5:16:00 AM,Saturday,Gunns Loop,Mechanical,12,22,W/B,4571
16-Nov-19,509,6:05:00 AM,Saturday,Fleet loop,Mechanical,10,20,W/B,4465
16-Nov-19,505,6:15:00 AM,Saturday,Dundas West Stn,Utilized Off Route,10,19,E/B,9216
16-Nov-19,505,6:28:00 AM,Saturday,Broadview Stn,Late Leaving Garage,9,19,W/B,8516
16-Nov-19,505,6:51:00 AM,Saturday,Broadview Stn,Late Leaving Garage,9,19,W/B,3163
16-Nov-19,510,7:04:00 AM,Saturday,King and Spadina,Mechanical,10,20,S/B,4578
16-Nov-19,501,7:59:00 AM,Saturday,E/B Queen & Broadview,Late Leaving Garage,7,19,E/B,1314
16-Nov-19,505,8:19:00 AM,Saturday,Broadview Stn,Mechanical,4,9,W/B,8540
16-Nov-19,506,9:02:00 AM,Saturday,High Park Loop,Mechanical,15,23,E/B,4110
16-Nov-19,506,9:02:00 AM,Saturday,High Park Loop,Mechanical,8,16,E/B,4110
16-Nov-19,510,10:15:00 AM,Saturday,Leslie Barns,Late Leaving Garage,10,1,N/B,4433
16-Nov-19,510,10:15:00 AM,Saturday,Leslie Barns,Late Leaving Garage,10,1,N/B,4424
16-Nov-19,505,11:39:00 AM,Saturday,Broadview Stn,Mechanical,4,8,W/B,8575
16-Nov-19,510,11:49:00 AM,Saturday,Spadina Stn,Mechanical,16,19,S/B,4454
16-Nov-19,504,12:19:00 PM,Saturday,Leslie Barns Garage,Late Leaving Garage,16,25,W/B,4474
16-Nov-19,505,12:36:00 PM,Saturday,Dundas and Roncesvalles,Investigation,4,8,W/B,1034
16-Nov-19,511,1:04:00 PM,Saturday,Bathurst Stn,Mechanical,5,10,S/B,4164
16-Nov-19,505,2:08:00 PM,Saturday,Dundas and Bay,Investigation,5,10,W/B,8575
16-Nov-19,511,2:30:00 PM,Saturday,Bathurst and Dundas,Mechanical,15,20,N/B,4100
16-Nov-19,511,2:35:00 PM,Saturday,Bathurst and Dundas,Utilized Off Route,10,15,N/B,4104
16-Nov-19,505,2:55:00 PM,Saturday,Dundas West Station,Mechanical,5,10,E/B,9204
16-Nov-19,512,4:06:00 PM,Saturday,St. Clair West STN,Mechanical,5,10,W/B,4498
16-Nov-19,504,5:26:00 PM,Saturday,King St West Bay,Emergency Services,23,30,W/B,4543
16-Nov-19,506,6:08:00 PM,Saturday,Gerrard and Parliament,Investigation,24,32,W/B,4124
16-Nov-19,511,6:12:00 PM,Saturday,Bathurst and King,Mechanical,5,10,N/B,4048
16-Nov-19,511,6:40:00 PM,Saturday,CNE LOOP,Mechanical,5,10,E/B,4094
16-Nov-19,501,6:44:00 PM,Saturday,Queen/Brock,Investigation,7,14,W/B,4439
16-Nov-19,505,8:25:00 PM,Saturday,Dundas and Bay,Mechanical,5,10,E/B,1027
16-Nov-19,504,10:02:00 PM,Saturday,DUFFERIN AND KING,Investigation,8,16,N/B,4577
16-Nov-19,501,10:02:00 PM,Saturday,King/River,Mechanical,7,14,E/B,8149
16-Nov-19,506,10:33:00 PM,Saturday,Upper Gerrard and Bowmore,Mechanical,7,14,W/B,4143
16-Nov-19,509,11:52:00 PM,Saturday,CNE Loop,Mechanical,9,18,E/B,4536
17-Nov-19,501,12:08:00 AM,Sunday,Queen and Parliament,Investigation,6,16,E/B,4555
17-Nov-19,310,5:01:00 AM,Sunday,Spadina/College,Mechanical,10,25,S/B,4449
17-Nov-19,506,6:39:00 AM,Sunday,Gerrard and Coxwell,Mechanical,6,11,E/B,4164
17-Nov-19,506,8:20:00 AM,Sunday,Gerrard/Parliament,Mechanical,9,19,E/B,4057
17-Nov-19,510,9:45:00 AM,Sunday,Spadina Stn,Held By,4,9,N/B,4421
17-Nov-19,511,11:01:00 AM,Sunday,CNE LOOP,Mechanical,7,14,N/B,4123
17-Nov-19,510,11:52:00 AM,Sunday,King and Bathurst,Held By,3,7,N/B,4491
17-Nov-19,504,11:54:00 AM,Sunday,King Church,General Delay,26,33,B/W,4536
17-Nov-19,501,12:00:00 PM,Sunday,Queen/University,Held By,19,29,B/W,4530
17-Nov-19,510,12:09:00 PM,Sunday,King and Spadina,Held By,3,7,N/B,4487
17-Nov-19,505,12:16:00 PM,Sunday,Dundas Line,General Delay,,,B/W,
17-Nov-19,511,12:35:00 PM,Sunday,King and Bathurst,Held By,6,12,N/B,4091
17-Nov-19,511,12:43:00 PM,Sunday,King and Bathurst,Held By,6,12,N/B,4024
17-Nov-19,511,12:45:00 PM,Sunday,King and Bathurst,Held By,6,12,N/B,4074
17-Nov-19,506,3:09:00 PM,Sunday,Parliament south of Carlton,Investigation,8,16,S/B,4085
17-Nov-19,510,3:38:00 PM,Sunday,Spadina Station,Investigation,7,13,S/B,4515
17-Nov-19,501,10:30:00 PM,Sunday,Lakeshore/Symons,Investigation,80,88,W/B,4554
18-Nov-19,511,6:14:00 AM,Monday,Fleet Loop,Mechanical,6,12,S/B,4081
18-Nov-19,506,6:27:00 AM,Monday,Connaught and Queen,Mechanical,1,2,E/B,4091
18-Nov-19,506,6:37:00 AM,Monday,Queen and Coxwell,Investigation,8,16,E/B,4165
18-Nov-19,506,7:47:00 AM,Monday,Gerrard and Norwood,Mechanical,10,20,W/B,8893
18-Nov-19,505,8:09:00 AM,Monday,MT. Dennis Garage,Late Leaving Garage,5,10,B/W,
18-Nov-19,501,8:10:00 AM,Monday,Queen & Jarvis,Held By,31,38,W/B,4551
18-Nov-19,511,8:25:00 AM,Monday,Bathurst and Adelaide,Mechanical,1,1,S/B,4094
18-Nov-19,501,8:39:00 AM,Monday,Queen & Jarvis,Investigation,6,13,W/B,4441
18-Nov-19,505,8:48:00 AM,Monday,Dundas and Yonge,General Delay,23,28,B/W,1127
18-Nov-19,505,9:19:00 AM,Monday,Dundas West Station,Emergency Services,5,10,E/B,8527
18-Nov-19,511,9:39:00 AM,Monday,Bathurst & College,Mechanical,6,12,N/B,4057
18-Nov-19,501,11:52:00 AM,Monday,Queen & Peter,Emergency Services,7,14,E/B,4561
18-Nov-19,503,12:43:00 PM,Monday,King & York,Investigation,10,20,E/B,8495
18-Nov-19,512,1:46:00 PM,Monday,Leslie Barns,General Delay,4,9,E/B,4417
18-Nov-19,505,1:55:00 PM,Monday,Broadview Stn,Mechanical,4,8,W/B,8565
18-Nov-19,505,1:59:00 PM,Monday,Broadview Station,Mechanical,4,8,W/B,1121
18-Nov-19,505,2:32:00 PM,Monday,Broadview Stn,Mechanical,4,8,W/B,8558
18-Nov-19,505,3:00:00 PM,Monday,Dundas and Jarvis,Mechanical,4,8,W/B,1267
18-Nov-19,505,4:19:00 PM,Monday,Dundas and Jarvis,Mechanical,4,8,W/B,8596
18-Nov-19,505,4:20:00 PM,Monday,Dundas and Broadview.,Mechanical,4,8,W/B,8592
18-Nov-19,506,6:04:00 PM,Monday,Gerrard and River,Emergency Services,18,27,W/B,4419
18-Nov-19,501,10:17:00 PM,Monday,neville park,Emergency Services,10,20,E/B,8198
19-Nov-19,301,5:19:00 AM,Tuesday,Queen & Brock,Emergency Services,15,30,E/B,4557
19-Nov-19,501,5:22:00 AM,Tuesday,Queen & Brock,Emergency Services,225,232,B/W,4498
19-Nov-19,505,6:16:00 AM,Tuesday,Dundas West Station,Utilized Off Route,4,7,E/B,9213
19-Nov-19,505,9:16:00 AM,Tuesday,Dundas & Sumach,General Delay,17,22,B/W,1068
19-Nov-19,506,9:33:00 AM,Tuesday,Carlton/Ontario,Held By,57,65,E/B,4481
19-Nov-19,511,9:56:00 AM,Tuesday,Bathurst & Front,Mechanical,6,12,S/B,4143
19-Nov-19,505,11:21:00 AM,Tuesday,Dundas West Station,Emergency Services,4,8,E/B,1419
19-Nov-19,504,11:22:00 AM,Tuesday,Gerrard/Parliament,Mechanical,1,2,W/B,4571
19-Nov-19,506,11:28:00 AM,Tuesday,College/Grace,Held By,27,35,E/B,4419
19-Nov-19,505,12:46:00 PM,Tuesday,Dundas West Station,Mechanical,4,8,W/B,1040
19-Nov-19,511,12:48:00 PM,Tuesday,Bathurst & College,Held By,10,16,S/B,4184
19-Nov-19,705,2:58:00 PM,Tuesday,Main Station,Mechanical,73,82,W/B,4178
19-Nov-19,512,3:10:00 PM,Tuesday,Gunns Loop,Mechanical,8,13,E/B,4450
19-Nov-19,506,3:12:00 PM,Tuesday,College and Augusta,Investigation,6,14,E/B,4481
19-Nov-19,505,3:34:00 PM,Tuesday,Dundas West Stn,Mechanical,4,8,S/B,1087
19-Nov-19,501,5:23:00 PM,Tuesday,Dovercourt / Queen,Emergency Services,18,24,W/B,4520
19-Nov-19,511,5:39:00 PM,Tuesday,Bathurst Stn,Mechanical,7,14,S/B,4057
19-Nov-19,501,5:59:00 PM,Tuesday,once / Queen,Emergency Services,14,21,W/B,8915
19-Nov-19,506,6:10:00 PM,Tuesday,College and Landsdowne,Utilized Off Route,4,13,E/B,4124
19-Nov-19,503,6:31:00 PM,Tuesday,Queen and Carlaw,Investigation,7,14,E/B,8590
19-Nov-19,503,8:06:00 PM,Tuesday,Queen and River,Investigation,7,14,E/B,8578
19-Nov-19,501,8:38:00 PM,Tuesday,Queen/Carroll,Mechanical,1,1,E/B,4476
19-Nov-19,506,8:56:00 PM,Tuesday,St. Clair and Bathurst,Mechanical,7,15,W/B,4458
19-Nov-19,506,9:00:00 PM,Tuesday,Coxwell and Gerrard,Mechanical,6,12,E/B,4443
20-Nov-19,301,4:57:00 AM,Wednesday,Queensway & Roncy,Mechanical,15,30,E/B,4561
20-Nov-19,506,5:19:00 AM,Wednesday,Connaught and Queen,Mechanical,1,2,E/B,4155
20-Nov-19,505,5:48:00 AM,Wednesday,Mt. Dennis Garage,Late Leaving Garage,5,10,W/B,1036
20-Nov-19,511,6:13:00 AM,Wednesday,fleet and fort york,Mechanical,39,44,W/B,4100
20-Nov-19,509,6:19:00 AM,Wednesday,Fleet/Fort York,Mechanical,33,43,W/B,4467
20-Nov-19,505,6:33:00 AM,Wednesday,Dundas west station,Utilized Off Route,5,10,E/B,8467
20-Nov-19,501,7:02:00 AM,Wednesday,Queen & King,Held By,44,52,W/B,4428
20-Nov-19,504,7:04:00 AM,Wednesday,Queen/King,Diversion,23,29,W/B,4506
20-Nov-19,504,7:06:00 AM,Wednesday,Queen/King,General Delay,88,94,W/B,4526
20-Nov-19,511,7:07:00 AM,Wednesday,Queen and King,Held By,38,44,W/B,4165
20-Nov-19,504,7:10:00 AM,Wednesday,Queen/Broadview,Mechanical,6,12,E/B,4492
20-Nov-19,501,7:17:00 AM,Wednesday,Queen & Connaught,Held By,9,17,W/B,4508
20-Nov-19,510,7:28:00 AM,Wednesday,Spadina/King,Held By,5,9,W/B,4409
20-Nov-19,505,9:28:00 AM,Wednesday,Dundas and Ossington,General Delay,19,25,W/B,8467
20-Nov-19,503,10:54:00 AM,Wednesday,king and york,Mechanical,10,20,W/B,8547
20-Nov-19,505,11:29:00 AM,Wednesday,Broadview station,Mechanical,5,10,W/B,1353
20-Nov-19,510,12:28:00 PM,Wednesday,Spadina and Sussex,Mechanical,5,10,N/B,4417
20-Nov-19,501,3:01:00 PM,Wednesday,Parkside / Lakeshore,Held By,20,27,W/B,4583
20-Nov-19,512,3:37:00 PM,Wednesday,St. Clair and Dufferin,Mechanical,6,11,W/B,4435
20-Nov-19,505,4:01:00 PM,Wednesday,Dundas West Station,Mechanical,4,8,E/B,1084
20-Nov-19,505,4:38:00 PM,Wednesday,Dundas & Sherboune,Emergency Services,4,8,E/B,1030
20-Nov-19,501,6:24:00 PM,Wednesday,Humber Loop,Emergency Services,14,21,W/B,4501
20-Nov-19,501,6:31:00 PM,Wednesday,Queen / John,Emergency Services,22,28,E/B,8722
20-Nov-19,504,6:42:00 PM,Wednesday,King Street West Atlantic,Investigation,32,38,E/B,4520
20-Nov-19,501,7:53:00 PM,Wednesday,Queen / River,Mechanical,14,21,B/W,8905
20-Nov-19,512,10:00:00 PM,Wednesday,St. Clair and Wychwood,Mechanical,7,14,W/B,4528
21-Nov-19,511,12:15:00 AM,Thursday,King and bathurst,Mechanical,8,16,N/B,4071
21-Nov-19,304,3:46:00 AM,Thursday,Dundas West Station,Investigation,18,33,E/B,4509
21-Nov-19,301,3:55:00 AM,Thursday,Queen and Laing,Held By,15,30,E/B,4411
21-Nov-19,506,5:28:00 AM,Thursday,Coxwell and Gerrard,Mechanical,1,2,E/B,4454
21-Nov-19,503,5:57:00 AM,Thursday,King and York,Mechanical,6,16,W/B,8956
21-Nov-19,506,8:04:00 AM,Thursday,Connaught and Queen,Mechanical,1,2,E/B,4155
21-Nov-19,506,8:20:00 AM,Thursday,Connaught and Queen,Mechanical,1,2,E/B,4178
21-Nov-19,503,8:28:00 AM,Thursday,King & River,Investigation,6,12,W/B,8518
21-Nov-19,505,9:32:00 AM,Thursday,Broadview station,General Delay,21,25,W/B,8958
21-Nov-19,501,12:53:00 PM,Thursday,Wineva / Queen,Mechanical,7,14,B/W,8326
21-Nov-19,512,1:59:00 PM,Thursday,St. Clair and Dufferin,Mechanical,5,10,E/B,4499
21-Nov-19,511,2:17:00 PM,Thursday,Bathurst & Richmond,Mechanical,0,0,S/B,4143
21-Nov-19,510,4:04:00 PM,Thursday,Spadina and Clarence,Investigation,20,25,S/B,4578
21-Nov-19,501,5:22:00 PM,Thursday,Leslie Queen,Mechanical,7,14,E/B,1334
21-Nov-19,504,5:45:00 PM,Thursday,Kings & Parliament,Mechanical,1,1,W/B,4506
21-Nov-19,506,5:49:00 PM,Thursday,Coxwell/Upper Gerrard,Emergency Services,30,39,E/B,4516
